Date,predicted_probability
1986-01-31,0.12091974009189102
1986-02-28,0.14510398927263038
1986-03-31,0.15220145173383462
1986-04-30,0.1597216717559768
1986-06-30,0.14030847363273866
1986-07-31,0.13465372167032386
1986-09-30,0.11926372857247826
1986-10-31,0.12344389396429105
1986-12-31,0.276984825323416
1987-03-31,0.12874607587301842
1987-04-30,0.12977185152350815
1987-06-30,0.12566657940809578
1987-07-31,0.12549208706230114
1987-08-31,0.12920841162012547
1987-09-30,0.1448988281195763
1987-11-30,0.12272941828099485
1987-12-31,0.12363982173277051
1988-02-29,0.12438715625820627
1988-03-31,0.12678243809865433
1988-05-31,0.1314713464130236
1988-06-30,0.12983889454299527
1988-08-31,0.13047094517450503
1988-09-30,0.13525423684162222
1988-10-31,0.14145818073306687
1988-11-30,0.13836033545257764
1989-01-31,0.185212591664548
1989-02-28,0.14022190792691294
1989-03-31,0.2559369406329989
1989-05-31,0.16705978012706418
1989-06-30,0.20227685087863317
1989-07-31,0.2436972407212267
1989-08-31,0.13875183752271408
1989-10-31,0.16333169419836918
1989-11-30,0.17267827174904196
1990-01-31,0.12948783709338357
1990-02-28,0.11918651435065387
1990-04-30,0.1377712147954892
1990-05-31,0.12458215650621733
1990-07-31,0.13135774601265368
1990-08-31,0.13524991812342393
1990-10-31,0.1309950063767224
1990-11-30,0.14130131184499214
1990-12-31,0.1321971461568865
1991-01-31,0.1220366736817268
1991-02-28,0.13251651900233444
1991-04-30,0.12324732380868625
1991-05-31,0.12470111792618842
1991-07-31,0.1257985815686432
1991-09-30,0.12045852979286346
1991-10-31,0.12462787492466061
1991-12-31,0.12886778165392895
1992-01-31,0.1322424431872288
1992-03-31,0.11872939244771392
1992-04-30,0.1070783212665359
1992-06-30,0.11932840558334745
1992-07-31,0.14486158337477809
1992-08-31,0.12467074460105951
1992-09-30,0.12066498966728244
1992-11-30,0.11779125008500896
1992-12-31,0.12087512100787891
1993-03-31,0.12709719654766427
1993-04-30,0.1264381844674243
1993-06-30,0.12466269967991575
1993-08-31,0.12414083228927843
1993-09-30,0.12617272306955027
1993-11-30,0.12390845190525386
1993-12-31,0.12339360604986944
1994-01-31,0.1258068174479736
1994-02-28,0.1275634002388604
1994-03-31,0.1269912121018483
1994-05-31,0.13781690371830066
1994-06-30,0.1311186023463149
1994-08-31,0.12809285942137041
1994-09-30,0.1314749041848401
1994-10-31,0.1269540721635976
1994-11-30,0.13230899565205362
1995-01-31,0.13384919122655636
1995-02-28,0.16931615252736015
1995-03-31,0.1385777736954085
1995-05-31,0.1095361199305189
1995-06-30,0.11222681027934063
1995-07-31,0.12582071611364465
1995-08-31,0.11979910971663416
1995-10-31,0.11042616622390579
1995-11-30,0.14141063766784717
1996-01-31,0.11654087446594927
1996-02-29,0.1450785109330758
1996-04-30,0.13403292021010513
1996-05-31,0.13271828265149585
1996-07-31,0.14361182477075649
1996-09-30,0.13586492465192532
1996-10-31,0.13319462640624857
1996-12-31,0.134125659404496
1997-01-31,0.13486736282357167
1997-02-28,0.13461280810306434
1997-03-31,0.14194445890975105
1997-04-30,0.14079288312961147
1997-06-30,0.1403679844487671
1997-07-31,0.11238985488808684
1997-09-30,0.1277372729829447
1997-10-31,0.10903136727595829
1997-12-31,0.1294023857835021
1998-03-31,0.11884402921253671
1998-04-30,0.10482681622050417
1998-06-30,0.14944542065469807
1998-07-31,0.13156522800855935
1998-08-31,0.22317141146962355
1998-09-30,0.3844356993360785
1998-11-30,0.27546170957058
1998-12-31,0.2855308076781368
1999-03-31,0.10839253469535222
1999-04-30,0.11768267311827707
1999-06-30,0.12667442594768286
1999-08-31,0.12530570720396833
1999-09-30,0.13689695210124844
1999-11-30,0.1420160296493172
1999-12-31,0.1308989692540449
2000-01-31,0.14061340080683338
2000-02-29,0.1573710501846106
2000-03-31,0.16373972307421372
2000-05-31,0.15219109144860202
2000-06-30,0.19842591316318678
2000-07-31,0.31467044521539
2000-08-31,0.7816291695938867
2000-10-31,0.7832883372100914
2000-11-30,0.8931214065803792
2001-01-31,0.34933911822286967
2001-02-28,0.5092123508573096
2001-04-30,0.1717255795051409
2001-05-31,0.15118320683943545
2001-07-31,0.13616515482774472
2001-08-31,0.1366383988208814
2001-10-31,0.1448908781487237
2001-11-30,0.12179737641531495
2001-12-31,0.12720074104955365
2002-01-31,0.12544719873328197
2002-02-28,0.12463679471619829
2002-04-30,0.1275915025194708
2002-05-31,0.12618820278879608
2002-07-31,0.12393476098544642
2002-09-30,0.13514524672486036
2002-10-31,0.1333210277273597
2002-12-31,0.1297199420404619
2003-01-31,0.12676345772993503
2003-02-28,0.13586570719095653
2003-03-31,0.1303090423570961
2003-04-30,0.13023693518952648
2003-06-30,0.13486257429027185
2003-07-31,0.12433577795038768
2003-09-30,0.1248489730310312
2003-10-31,0.12395048677565436
2003-12-31,0.12317663103870737
2004-03-31,0.128253960847034
2004-04-30,0.1255971296101526
2004-06-30,0.12540870615932118
2004-08-31,0.13542564428404502
2004-09-30,0.138611052705603
2004-11-30,0.14259633315356018
2004-12-31,0.15120672443778893
2005-01-31,0.1348892604590263
2005-02-28,0.15306588246958913
2005-03-31,0.14060355511628633
2005-05-31,0.13616654306851636
2005-06-30,0.12346194374176714
2005-08-31,0.22183008711084304
2005-09-30,0.13069751341025415
2005-10-31,0.1450244735733141
2005-11-30,0.1763757419253251
2006-01-31,0.3782010973400999
